Name,"# Educational Attainment | High school graduate (includes equivalency), 2020 [Estimated]","# Employment Status | In labor force, 2020 [Estimated]","# Total Population, 2020 [Estimated]","# Vehicles Available | No vehicle available, 2020 [Estimated]","# Vehicles Available | Occupied housing units, 2020 [Estimated]","% Educational Attainment | High school graduate (includes equivalency), 2020 [Estimated]","% Employment Status | In labor force, 2020 [Estimated]","% Poverty Status by Age | In Poverty, 2020 [Estimated]","% Purchasing: By Internet: In last 12 months: Food (Groceries), 2020","% Purchasing: Catalog And Internet, Phone & Mail Shopping - Amount Spent In Total: $800+, 2020","% Purchasing: Catalog And Internet, Phone & Mail Shopping - Amount Spent In Total: Less than $50, 2020","% Sadness - Some of the time, 2020","% Sadness- All or most of the time, 2020","% Transportation to Work |  Public transportation, 2020 [Estimated]","% Transportation to Work | Car, truck, or van, 2020 [Estimated]","% Transportation to Work | Worked at home, 2020 [Estimated]","% Vehicles Available | No vehicle available, 2020 [Estimated]","Average annual expenditures (Household average), 2020",FIPS,"Food | Food at home (Household average), 2020","Food | Food away from home (Household average), 2020","Housing | Utilities, fuels, and public services (Household average), 2020","Median Household Income, 2020 [Estimated]","Population Density (per square mile), 2020 [Estimated]","Transportation | Gasoline, other fuels, and motor oil (Household average), 2020"
"CT802107, Prince George's County, MD",962,2278,4082,141,1314,36.03,83.8361,9.3455,12.7036,25.7677,2.6502,8.551,3.0385,25.3793,70.4828,1.1954,10.7306,66059.6701,24033802107,5635.457,4345.8625,4961.7001,61606.67097,11846.6494,2526.1035
"CT802201, Prince George's County, MD",677,1567,2545,32,1093,37.9484,74.8943,7.9103,12.2285,25.8032,2.6018,8.4661,3.0012,8.2632,84.2387,4.1316,2.9277,70542.7368,24033802201,5957.4093,4638.9012,5421.8299,78060.58869,995.0385,2784.5668
"CT802203, Prince George's County, MD",1446,2226,4790,145,1598,46.2276,63.1081,15.8773,12.2267,25.9746,2.5506,8.4762,3.0215,14.9555,83.1224,0.797,9.0738,63416.7264,24033802203,5364.6161,4016.2204,4752.2911,60648.75513,3275.7064,2506.7171
"CT802204, Prince George's County, MD",1968,3864,6337,151,2106,41.8991,71.9326,8.3245,13.0652,28.4522,2.3957,7.9287,2.6911,16.6623,80.8123,1.51,7.17,69892.6188,24033802204,5727.8074,4533.4015,5225.243,83820.4,2050.2517,2753.3385
"CT802301, Prince George's County, MD",915,2462,4125,47,1149,31.0275,70.3735,12.7741,12.9125,28.4715,2.3574,7.8043,2.6074,21.4076,71.7986,6.696,4.0905,72398.6246,24033802301,5683.4684,4557.4009,5217.2731,76616.9,6622.8887,2717.2226
"CT802404, Prince George's County, MD",1455,2437,4799,381,1797,52.9283,73.251,23.1785,12.4004,25.2411,2.6834,8.7139,3.1841,17.943,77.293,0,21.202,62552.8157,24033802404,5765.0403,4144.6463,4761.1211,44226.30038,13574.1359,2401.7972
"CT802405, Prince George's County, MD",1095,2123,3823,254,1626,40.7669,74.0552,4.5019,12.0444,25.0228,2.6481,8.7739,3.1807,17.7997,77.1147,1.7125,15.6212,68474.1353,24033802405,5649.2189,4366.5036,5151.8224,64000.72739,2491.0893,2614.9346
"CT802406, Prince George's County, MD",573,1491,2350,46,907,34.0869,75.8231,11.5972,12.3362,25.7611,2.611,8.7066,3.1335,16.1491,76.9496,0.5521,5.0717,67140.8392,24033802406,5751.4773,4322.7455,5060.9662,54558.3,6781.5196,2404.4078
"CT802407, Prince George's County, MD",913,2147,3208,388,1866,35.5253,74.4501,0,12.2496,25.1442,2.6953,8.685,3.1457,25.2215,65.9197,4.4294,20.7931,66858.297,24033802407,5906.8444,4156.0348,5042.3895,48865.53276,5892.0766,2564.6684
"CT802408, Prince George's County, MD",518,1311,1949,183,824,34.8587,77.4818,16.7006,12.3857,25.1545,2.7194,8.8305,3.1802,23.9684,72.0808,0,22.2087,65719.3535,24033802408,6014.3456,4172.5138,4999.6507,56148.1476,9195.565,2514.9089
"CT802501, Prince George's County, MD",613,1363,2241,284,1110,36.7066,72.0789,7.7141,12.1936,25.3064,2.6393,8.5871,3.0944,6.0449,80.3109,8.5492,25.5856,63940.5689,24033802501,5653.8578,4125.0049,4773.2754,56176.60155,6680.9767,2458.6372
"CT802502, Prince George's County, MD",604,1195,2184,62,658,38.6684,71.5915,13.1085,12.6173,26.9383,2.5062,8.2787,2.8895,32.8165,58.5702,1.1197,9.4225,66542.6338,24033802502,5521.2211,4303.0019,4888.6813,68504,5602.8733,2538.7715
"CT802600, Prince George's County, MD",1120,2226,3544,240,1189,45.1795,73.4924,22.4798,12.1695,25.5169,2.6102,8.6361,3.1202,18.1522,74.4022,1.7935,20.185,63523.2901,24033802600,5289.1895,3983.4872,4819.2927,55661.4,10017.8082,2331.6294
"CT802700, Prince George's County, MD",849,1672,3108,126,1006,38.6085,67.5404,10.3598,11.6478,24.4284,2.6982,9.2595,3.4174,10.5133,82.2511,2.4119,12.5249,62167.5537,24033802700,5415.5286,4310.392,4617.0662,62416.19998,7234.3001,2505.7519
"CT802803, Prince George's County, MD",1386,3349,5868,321,2326,32.7273,71.0394,13.5365,12.2571,25.5196,2.6341,8.6742,3.113,31.6605,66.202,0,13.8005,67070.6629,24033802803,5751.2387,4555.4236,5069.6054,68036.48213,3531.4934,2570.9591
"CT802804, Prince George's County, MD",916,2381,4830,166,1983,27.0526,66.9155,11.4375,12.5024,26.6397,2.5214,8.3481,2.9358,5.5352,90.1647,3.3394,8.3712,66420.2959,24033802804,5637.7464,4362.0916,5019.57,68165.48206,2358.9513,2546.885
"CT802805, Prince George's County, MD",1037,2485,4458,106,1752,31.2255,62.2449,10.6433,12.1073,25.7684,2.5706,8.7224,3.1132,14.0455,80.5909,1.2727,6.0502,68762.1719,24033802805,5464.2911,4663.9718,5151.1242,78383.43627,5948.124,2632.0929
"CT802901, Prince George's County, MD",1037,2120,3997,303,1462,37.0093,69.0875,23.2886,11.6925,24.4639,2.6972,9.2258,3.4242,21.5244,69.7799,0.4831,20.725,64060.8208,24033802901,5223.1208,3934.7956,4754.8835,52133.4861,5522.9305,2533.8018
"CT803001, Prince George's County, MD",892,1638,3077,26,985,36.2602,60.6478,4.2149,12.7039,27.4519,2.429,7.9915,2.7202,12.688,83.5186,0,2.6396,68397.774,24033803001,5861.9267,4485.8133,4885.1346,85273.23006,6458.3158,2564.5077
"CT803002, Prince George's County, MD",621,1659,2447,83,1002,35.0451,88.0888,5.598,12.2493,25.9982,2.5384,8.3469,2.9567,12.7863,85.7506,0,8.2834,69499.7842,24033803002,5583.8817,4596.1184,5183.2455,64367.9,7044.5647,2733.0811
"CT803100, Prince George's County, MD",649,1329,2546,173,979,39.0493,63.3749,13.9372,12.4662,26.4507,2.5435,8.4134,2.9542,18.8838,69.419,0.841,17.6711,63900.5622,24033803100,5670.0811,4029.1819,4594.1557,52107.01261,2952.5002,2335.0313
"CT803200, Prince George's County, MD",728,1752,2839,201,1109,38.2755,79.53,16.7102,12.4016,25.3815,2.6506,8.6485,3.1148,26.0054,63.2708,1.0054,18.1244,61908.0805,24033803200,5303.8397,4282.2274,4751.2191,58460.96666,4746.7772,2363.3455
"CT803300, Prince George's County, MD",1101,2338,4238,140,1440,41.4533,72.5567,8.8179,12.3754,26.1812,2.5437,8.5206,2.9692,14.1424,84.5198,0,9.7222,65859.7631,24033803300,5744.3668,4418.8778,4850.1771,65267.61526,3927.6744,2507.2699
"CT803401, Prince George's County, MD",367,876,1296,58,474,35.7004,79.8111,4.5966,12.1413,25.8244,2.5696,8.6002,3.0659,16.7373,83.0508,0,12.2363,66563.4581,24033803401,5434.3704,4422.3242,5580.2994,46726.9,6375.7564,2672.2793
"CT803402, Prince George's County, MD",994,1805,4028,269,1620,37.7803,63.8474,16.3732,11.97,24.8835,2.6804,9.1046,3.3569,28.5291,69.8102,0,16.6049,61793.8809,24033803402,5225.7511,3779.0743,4629.3784,48802.69354,7129.7083,2398.9957
"CT803508, Prince George's County, MD",866,2573,4360,90,1286,33.2693,78.3328,16.6256,11.9754,24.3415,2.7511,9.291,3.4571,23.6014,73.5577,2.0979,6.9984,66780.8969,24033803508,5672.8577,4221.5315,4917.8154,98635.42767,5175.8728,2523.8207
"CT803509, Prince George's County, MD",617,1555,3020,157,982,35.5006,73.6172,15.034,12.495,24.9703,2.6931,8.7768,3.1912,16.1451,69.7013,4.4097,15.9878,59831.9332,24033803509,5294.901,3988.5064,4602.6265,47645.69898,3533.941,2309.7196
"CT803512, Prince George's County, MD",1236,4229,7093,22,2213,22.7457,69.6712,10.8184,13.3869,28.8831,2.4106,7.9632,2.6953,16.2403,80.695,2.3649,0.9941,70925.1085,24033803512,5804.1718,4685.3466,5258.22,95478.07822,3382.3543,2785.8638
"CT803513, Prince George's County, MD",630,2756,4364,44,1754,19.4926,73.7709,5.3667,13.111,27.7296,2.5126,8.1191,2.7829,18.0926,78.2575,0.1177,2.5086,68586.6758,24033803513,5841.5655,4457.3903,5304.426,80891.26372,4523.5454,2698.4852
"CT803514, Prince George's County, MD",380,3314,4841,497,2552,10.8976,80.1774,4.2161,13.3092,27.904,2.517,8.0049,2.7171,36.4234,58.4573,3.5974,19.4749,75804.2621,24033803514,6238.6483,4861.6106,5462.7805,83901.06144,2850.7158,2945.6251
"CT803516, Prince George's County, MD",754,3076,4893,40,1697,21.8804,78.515,5.5885,14.0909,30.8081,2.2896,7.4486,2.3748,13.8799,83.1715,2.3013,2.3571,78332.0895,24033803516,6791.1001,5312.1343,5696.1557,128207.2421,3417.9974,3080.5179
"CT803519, Prince George's County, MD",1200,3979,6510,100,2475,25.6082,76.5306,2.2394,12.8537,27.3493,2.4716,8.065,2.7666,25.6337,71.884,1.3849,4.0404,74585.6777,24033803519,5922.5368,4784.296,5546.6663,97778.29957,5245.8118,2878.4716
"CT803520, Prince George's County, MD",627,3016,4768,32,1302,19.3818,77.6623,2.2484,13.539,30.617,2.227,7.5858,2.4844,10.6285,81.8503,5.5791,2.4578,75288.8497,24033803520,6072.6865,4806.47,5649.3936,130742.5513,1765.3636,3102.3675
"CT803521, Prince George's County, MD",749,3503,7017,119,2282,14.5493,60.5165,7.3718,13.4674,29.5746,2.3368,7.715,2.5516,4.1486,91.8885,2.5387,5.2147,81614.6527,24033803521,6755.5896,5225.1361,6222.9295,128790.5685,3561.2239,3343.4869
"CT803522, Prince George's County, MD",611,2032,3607,21,1274,23.4459,70.9745,3.7037,13.8572,30.2227,2.3052,7.4626,2.4184,22.7916,67.0083,4.978,1.6484,74081.7296,24033803522,6198.6039,4410.131,5389.2243,103488.8703,4068.7181,2949.5663
"CT803523, Prince George's County, MD",737,2083,3670,4,1152,27.459,67.2655,9.5012,13.95,31.7174,2.1624,7.2471,2.2895,6.9862,87.7613,3.8756,0.3472,82454.0989,24033803523,6376.9316,5091.6442,5846.7044,124082.646,2843.6386,3288.7647
"CT803524, Prince George's County, MD",912,2508,4725,110,1494,33.1516,79.2098,15.2568,13.653,29.3661,2.3603,7.672,2.5621,22.6274,71.2214,2.2408,7.3628,69312.6573,24033803524,5894.0856,4514.5896,5280.9811,73544.23974,4403.4594,2720.4884
"CT803525, Prince George's County, MD",556,1542,2317,66,1004,36.2451,92.7184,6.7581,12.4475,25.2694,2.7032,8.7789,3.1569,27.4316,68.1611,0,6.5737,68934.6457,24033803525,5797.5288,4314.5448,5037.7961,73463.72801,2464.8674,2615.8053
"CT803526, Prince George's County, MD",552,2252,3308,54,1298,21.8614,75.6219,1.9423,13.2453,28.6038,2.4,7.8104,2.6334,15.3846,82.6403,1.9231,4.1602,72063.738,24033803526,6028.0318,4942.5188,5371.5807,85349.3,3697.4527,2782.5733
"CT803527, Prince George's County, MD",599,1948,3298,38,1131,24.9168,71.5022,11.4402,13.2253,28.9846,2.3464,7.725,2.5394,28.6255,71.3203,0,3.3599,71377.2253,24033803527,6062.6855,4566.3849,5525.0041,105747.8249,5270.9808,2825.2359
"CT803601, Prince George's County, MD",958,2040,3607,14,1186,37.0743,64.0777,12.0777,13.3986,29.8041,2.2743,7.5722,2.4717,5.2755,82.0633,12.4853,1.1804,68732.1577,24033803601,6102.5667,4636.5731,5305.6135,99481.29518,4004.5741,2729.3935
"CT803602, Prince George's County, MD",502,1234,2539,69,871,32.0767,64.3281,4.8726,12.6093,26.8076,2.5073,8.2611,2.8745,19.3548,67.4804,7.585,7.9219,66610.8061,24033803602,5732.4644,4745.8704,4911.7597,58602.5,1904.1691,2528.2138
"CT803605, Prince George's County, MD",1046,4220,6950,119,1932,20.9451,71.2905,7.9025,13.1172,28.2643,2.404,8.0071,2.6076,18.8354,78.6911,1.4172,6.1594,72184.8033,24033803605,6156.142,4673.8865,5254.8064,99734.69608,5792.9218,2716.9332
"CT803606, Prince George's County, MD",1195,2967,5992,30,1484,29.0613,60.1564,8.7526,13.0885,28.4118,2.3917,8.0338,2.6335,15.2825,83.0051,0,2.0216,70038.2684,24033803606,5582.1718,4446.065,5061.1072,84303.64951,4675.5152,2718.6497
"CT803607, Prince George's County, MD",555,1974,3561,42,996,22.6438,67.4695,11.1822,13.489,30.0191,2.2879,7.6269,2.4456,10.2818,77.9535,6.6733,4.2169,76839.6141,24033803607,6309.7551,4688.0336,5491.9333,86366.5,3372.6701,2856.5142
"CT803608, Prince George's County, MD",1157,3534,6079,100,1687,29.5379,74.258,12.3672,12.5934,27.0493,2.4743,8.3831,2.8697,5.1156,89.0173,4.711,5.9277,69558.3026,24033803608,5678.848,4586.0053,5187.9406,88840.59844,3035.9176,2664.1046
"CT803610, Prince George's County, MD",765,2320,3706,63,995,31.5855,75.534,9.8825,12.3969,26.1937,2.5791,8.7488,3.0545,19.8996,71.246,2.3733,6.3317,70830.5926,24033803610,5643.1181,4468.7291,5331.9652,80991.32535,7497.1678,2710.043
"CT803612, Prince George's County, MD",386,1696,3144,233,1281,18.7016,67.6404,7.071,12.4777,25.4413,2.6478,8.6752,3.0712,14.1892,80.1051,0.6006,18.1889,66856.2548,24033803612,5448.145,4236.522,5053.2898,63926.65852,5322.9493,2626.3803
"CT803613, Prince George's County, MD",1121,3510,6396,512,2111,26.4761,74.3644,9.6089,12.3583,25.3846,2.6468,8.6655,3.0621,27.264,64.4509,0.1606,24.2539,62728.8497,24033803613,5397.023,4104.7353,4693.139,56642.02692,10301.8394,2432.2399
"CT803700, Prince George's County, MD",398,1377,2777,39,698,23.8609,65.2318,14.0216,12.6178,26.5183,2.5393,8.6465,2.9708,9.0634,84.0634,3.4743,5.5874,64839.5832,24033803700,5787.5731,4235.2507,4955.2472,77130.83347,7751.1374,2453.6798
"CT803801, Prince George's County, MD",435,1278,2317,44,669,28.4314,74.331,2.3146,12.7473,26.8956,2.5,8.3642,2.823,11.592,84.0031,0.3864,6.577,62525.2672,24033803801,5388.7782,4155.1441,4864.4209,75489.6,4803.4663,2398.4842
"CT803803, Prince George's County, MD",1192,3089,5934,26,1500,33.0377,69.4033,3.9469,13.0113,27.6549,2.4717,8.2351,2.7549,9.5517,90.4483,0,1.7333,63041.65,24033803803,5484.3301,4014.5742,4882.8595,79480.10412,7331.8095,2410.2282
"CT803900, Prince George's County, MD",702,1891,3310,58,842,35.6889,79.3675,4.169,12.8877,26.6952,2.5668,8.6779,2.9102,12.1615,82.5702,0.7386,6.8884,64333.481,24033803900,5496.8962,4655.4964,4747.2609,65142.9,10359.6132,2402.9042
"CT804001, Prince George's County, MD",1222,2624,5395,563,2262,35.6788,65.3488,27.6274,11.7432,23.4099,2.8401,9.4329,3.497,17.6527,75.9981,0,24.8895,62588.0919,24033804001,5434.3525,4097.3282,4646.5087,39733.77287,16701.2352,2343.5709
"CT804002, Prince George's County, MD",815,2118,4199,65,1277,31.6628,75.994,1.6515,12.252,25.3821,2.6504,8.9752,3.125,0,96.0161,0.353,5.0901,66705.2609,24033804002,5950.6898,4228.1977,5026.6372,56479.83386,5250.2594,2727.4116
"CT804101, Prince George's County, MD",526,1939,3641,110,1288,21.7896,70.9433,2.5942,12.9992,27.599,2.4937,8.2683,2.8741,27.167,62.7109,7.388,8.5404,71455.9069,24033804101,6036.7028,4651.0781,5241.4281,74370.9,6758.2367,2669.2502
"CT804102, Prince George's County, MD",1214,3606,5647,132,1865,29.2178,75.5792,1.6843,12.6906,26.4043,2.5775,8.5852,3.0064,8.1953,90.1482,1.1043,7.0777,68859.5747,24033804102,6049.7826,4475.7481,5149.6698,76524.04076,6808.3721,2645.1292
"CT804200, Prince George's County, MD",155,2038,3279,83,1255,6.453,80.3839,5.403,13.7188,30.1664,2.2962,7.3388,2.2842,26.6768,63.2879,8.8754,6.6135,80329.6208,24033804200,6150.0172,5414.5695,5832.4051,124775.7715,3462.0014,3210.4344
"CT804300, Prince George's County, MD",680,1753,3675,280,1189,29.2347,59.3533,15.7785,11.9572,24.3265,2.7417,9.1157,3.3026,10.141,78.8449,3.0893,23.5492,61413.1008,24033804300,5397.5176,3964.8731,4519.7789,51948.37687,2735.2908,2195.2808
"CT804400, Prince George's County, MD",456,1307,2482,97,830,26.222,68,7.283,12.0767,25.316,2.6637,9,3.1432,27.2321,65.6994,0.5208,11.6867,66528.6997,24033804400,5559.2686,4126.8488,4962.7578,67617.87086,2462.0329,2634.2198
"CT804600, Prince George's County, MD",618,1950,3322,33,947,28.1934,77.5332,9.0802,12.0531,24.9847,2.6558,9.0114,3.1714,18.5787,73.7056,1.0152,3.4847,68592.1702,24033804600,5966.2121,4602.16,5204.0813,83930.41032,7186.8983,2712.5448
"CT804700, Prince George's County, MD",376,2134,3412,273,1396,15.6276,77.0937,5.006,12.7975,27.0866,2.527,8.3231,2.781,42.1975,43.0158,3.5067,19.5559,72438.1425,24033804700,6181.3261,4811.5505,5335.865,87849.37094,8306.3515,2783.5779
"CT804801, Prince George's County, MD",552,1836,2720,338,1370,26.8091,78.5408,14.9091,11.9688,23.5438,2.8455,9.2055,3.3749,25.9214,65.602,2.3342,24.6715,66978.8976,24033804801,5613.2446,4220.8766,4874.3817,50240.35897,21812.3496,2459.9682
"CT804802, Prince George's County, MD",565,1827,3014,459,1143,28.856,82.4561,0,11.6742,22.9481,2.8753,9.8105,3.6252,47.8361,44.3739,0,40.1575,63217.4203,24033804802,5676.6338,4078.2708,4681.774,61348.3317,24644.3173,2419.715
"CT804900, Prince George's County, MD",901,2346,3961,218,1400,28.9153,76.4005,0,12.0272,25.1231,2.6619,8.7595,3.1062,29.679,69.9875,0.1251,15.5714,62396.0377,24033804900,5472.197,4103.7978,4686.5456,67354.9,8029.2711,2388.5254
"CT805000, Prince George's County, MD",1600,3197,6426,493,2059,38.3234,63.9844,4.7475,12.3955,25.964,2.5888,8.466,2.9157,26.7845,65.2769,3.1354,23.9437,68489.1148,24033805000,5537.7501,4063.6214,5009.9937,54462.8508,8961.4682,2568.8291
"CT805101, Prince George's County, MD",317,2454,3813,167,1144,14.3439,81.5207,9.9829,12.4961,25.0704,2.7074,9.1067,3.1899,21.8197,77.1453,0.69,14.5979,66056.336,24033805101,5623.8515,4111.8945,5086.8403,62410.99371,8775.4022,2524.1777
"CT805201, Prince George's County, MD",860,2396,4750,243,1264,30.9241,70.385,15.613,12.0464,24.8258,2.6705,9.1312,3.2248,40.4564,53.4855,0,19.2247,65238.8652,24033805201,5675.823,4229.518,4815.2005,51070.40058,14919.7475,2456.0549
"CT805202, Prince George's County, MD",725,2255,3777,169,1138,26.2491,77.3151,24.3345,12.6016,26.0156,2.6016,8.5789,3.0073,25.8163,68.6735,0.1531,14.8506,65154.1332,24033805202,5881.9825,4038.6812,4840.4656,66357.47344,11604.7562,2540.68
"CT805500, Prince George's County, MD",284,1424,2980,352,998,15.964,69.5146,28.8056,12.728,26.3849,2.569,8.5353,2.8395,25.1558,68.6137,3.271,35.2705,64050.6911,24033805500,5644.2719,4093.0922,4863.0585,40713.47493,7550.9946,2591.352
"CT805601, Prince George's County, MD",751,3305,6708,407,1419,21.0896,76.8058,24.5662,11.9894,23.0933,2.8808,9.756,3.4881,24.6918,70,0,28.6822,64645.1294,24033805601,5557.5381,4275.9571,4739.9782,59421.7353,33170.1528,2348.0538
"CT805602, Prince George's County, MD",171,2436,5484,150,1051,5.5682,69.1892,17.5521,12.4543,24.4665,2.7668,9.07,3.1517,28.8151,71.1849,0,14.2721,62690.2552,24033805602,5172.4666,4007.2314,4665.9417,70469.6,49782.1351,2311.2852
"CT805700, Prince George's County, MD",971,3367,5422,77,1544,28.2925,77.8865,15.0266,12.0911,24.5587,2.7206,9.1128,3.1343,10.4954,85.0065,1.3364,4.987,65236.8507,24033805700,5595.7193,4381.4859,4838.032,59905.12008,10972.1548,2417.4821
"CT805801, Prince George's County, MD",723,2559,4447,50,965,24.1322,72.6299,5.6151,12.6605,27.0791,2.4837,8.3401,2.7255,9.1751,86.8813,0,5.1813,74028.6789,24033805801,6030.6485,4769.3198,5280.6358,85838.57001,8051.3461,2795.152
"CT805802, Prince George's County, MD",602,2234,4010,123,905,22.3294,74.5146,7.4651,12.6535,26.7426,2.5248,8.6262,2.9025,11.6192,79.2347,3.9664,13.5912,63868.3357,24033805802,5625.3777,4246.0641,5023.0606,74130.88109,9779.0567,2556.7569
"CT805904, Prince George's County, MD",630,1921,3563,35,874,25.3828,66.7151,3.0303,12.0918,25.4002,2.6147,8.8658,3.0363,6.4309,87.4598,2.1436,4.0046,64525.4919,24033805904,5764.7691,4158.0385,4920.0515,85184.45741,3620.8982,2519.517
"CT805906, Prince George's County, MD",528,2175,3746,200,1167,23.3216,81.0718,16.3176,12.161,24.2203,2.7797,9.1397,3.2191,20.9144,75.535,3.5019,17.138,62576.2417,24033805906,5246.3797,3958.0035,4772.3753,59474.29123,30614.5799,2399.6191
"CT805907, Prince George's County, MD",722,2218,3907,225,1199,28.1811,76.3321,14.8398,12.5492,25.5197,2.6685,8.7084,3.0209,27.7108,69.6478,1.4365,18.7656,60132.4862,24033805907,5577.0424,4207.1271,4590.951,52991.04937,42370.6756,2199.9721
"CT805908, Prince George's County, MD",321,1237,1972,171,775,22.7821,76.361,16.9167,12.5,25.5698,2.6628,8.6747,2.9844,32.1984,54.4747,4.0856,22.0645,62853.4712,24033805908,5359.2954,4023.8356,4871.488,61477.4,4988.2377,2274.6942
"CT805909, Prince George's County, MD",968,3412,4924,369,1859,27.0845,79.4185,13.7829,12.3155,24.4507,2.7662,8.9931,3.1398,20.202,67.4411,2.4242,19.8494,72313.2294,24033805909,6085.897,4919.0927,5340.474,69313.93465,10930.563,2736.6597
"CT806000, Prince George's County, MD",876,2836,4894,145,1546,27.3067,75.0296,0,12.4152,25.5882,2.6357,8.7758,3.0055,24.9707,73.3906,0.4292,9.379,68127.4878,24033806000,5710.1681,4330.3078,5161.3924,80528.78679,8331.7728,2542.1636
"CT806100, Prince George's County, MD",528,2210,4093,102,1342,17.8078,70.9921,21.3157,12.7599,27.1014,2.5268,8.3297,2.8117,26.5451,61.7608,1.3339,7.6006,70548.9608,24033806100,6137.8714,4273.8217,5240.3098,88413.13896,7865.7084,2771.4022
"CT806200, Prince George's County, MD",431,2292,3906,153,1496,15.7242,75.1329,14.6311,12.4347,25.9798,2.6366,8.7217,2.9864,8.7077,62.8995,5.5118,10.2273,70315.039,24033806200,6119.9992,4833.5776,5213.4656,75030.7,7460.3205,2675.4322
"CT806300, Prince George's County, MD",275,1798,3025,44,1098,13.7983,78.5714,8.419,12.5624,25.887,2.6281,8.6597,2.9607,17.975,68.0319,2.7304,4.0073,72746.0987,24033806300,6326.4497,4664.485,5592.7842,95215.86954,4559.637,2912.6172
"CT806400, Prince George's County, MD",174,2087,3545,109,1361,6.7863,67.0965,15.0284,13.5272,29.9923,2.3183,7.4773,2.2769,20.2545,56.6278,6.5217,8.0088,87746.2668,24033806400,6774.5471,5791.3861,6458.4067,130925.289,4441.0759,3814.9193
"CT806501, Prince George's County, MD",701,3078,5375,164,1455,21.3524,77.6779,11.3895,12.8858,26.4663,2.6319,8.8697,3.0386,9.8969,69.8625,2.4055,11.2715,61667.6444,24033806501,5432.5974,3939.2668,4754.4831,73684.18342,9001.993,2396.823
"CT806601, Prince George's County, MD",712,2007,4172,278,1130,28.9902,63.0931,11.0621,12.5952,25.6566,2.6729,9.0193,3.1623,13.2256,67.8037,1.2567,24.6018,68280.5758,24033806601,5669.5586,4376.5492,5085.5979,54877.42221,10370.1126,2478.6908
"CT806602, Prince George's County, MD",479,2781,5487,173,1344,14.0222,74.9177,12.1232,12.6135,26.0542,2.6135,8.8622,3.0421,16.0615,80.4056,0,12.872,67120.5658,24033806602,5624.8983,4404.4692,5147.1393,74429.46265,8666.8773,2608.7061
"CT806706, Prince George's County, MD",463,1783,3332,62,1310,18.8825,67.3714,5.3135,12.6295,27.0951,2.4852,8.0431,2.6291,14.5583,71.1014,1.6358,4.7328,71014.0216,24033806706,6135.8975,4443.8879,5115.8901,69994.65922,1283.8593,2691.5034
"CT806708, Prince George's County, MD",579,2742,4654,313,1948,15.8413,74.0501,0,12.1167,25.1045,2.6873,8.573,2.9045,23.2658,62.7825,11.5355,16.0678,70053.0004,24033806708,5890.0177,4661.489,5170.5825,73749.00824,4771.6694,2673.8446
"CT806710, Prince George's County, MD",533,3227,4771,96,2176,15.3602,78.3797,6.4211,13.1146,28.0233,2.4626,7.9583,2.5724,9.1312,80.6814,1.8399,4.4118,73888.827,24033806710,5914.285,4870.7844,5457.6078,78017.27302,5480.5693,2874.9646
"CT806711, Prince George's County, MD",971,3360,5621,260,1890,25.6133,68.5727,7.3421,12.8079,26.5405,2.5779,8.3478,2.8823,16.6725,75.9525,0.769,13.7566,62888.0325,24033806711,5509.9313,4206.3348,4724.7685,70917.73504,9975.5093,2400.2725
"CT806712, Prince George's County, MD",315,1717,2883,135,1325,16.3721,77.4648,6.2541,13.0579,27.5989,2.4647,7.8003,2.5538,22.9167,76.2153,0,10.1887,69184.2318,24033806712,5862.6033,4463.3194,5097.6194,71590.38045,1704.8478,2677.2576
